id_et_flight,friendly_id,departure_point,arrival_point,departure_time,arrival_time,et_flight_date,capacity,quantity,is_active
22603,2665005E6C904E3,LPPT,EBCI,00:03,10:15,2020-06-25,250,0,1
22604,9C8DD5D372224C7,LPPT,EBCI,08:03,18:10,2020-06-25,200,0,1
22605,C7F89CBE3590409,LPPT,EBCI,16:03,02:14,2020-06-25,210,0,1
22606,869EED54A22C472,EBCI,EGLL,02:37,12:41,2020-06-25,260,0,1
22607,3C828B9DEB74421,EBCI,EGLL,14:37,00:37,2020-06-25,200,0,1
22608,C03B1A45849142A,UMMS,LBSF,01:59,10:01,2020-06-25,280,0,1
22609,903022FC2D1649F,UMMS,LBSF,09:59,18:10,2020-06-25,250,0,1
22610,2EA157DBA43542A,UMMS,LBSF,17:59,02:01,2020-06-25,230,0,1
22611,BC40E0808CBC498,UMMS,LKPR,04:35,13:49,2020-06-25,210,0,1
22612,0FBD688E9B7A4D5,UMMS,LKPR,16:35,01:46,2020-06-25,230,0,1
22613,F2E1E0730193487,UMMS,LDZA,07:52,16:00,2020-06-25,260,0,1
22614,C3A7C45C67084C1,UMMS,LDZA,19:52,04:05,2020-06-25,200,0,1
22615,0DE378C303DC49A,UMMS,EKCH,10:04,20:15,2020-06-25,270,0,1
22616,A07E8573BC35473,UMMS,EKCH,22:04,08:12,2020-06-25,280,0,1
22617,12377013702D454,UMMS,LZIB,07:33,16:37,2020-06-25,240,0,1
22618,D6CC6EC3F38E442,UMMS,LZIB,15:33,00:45,2020-06-25,280,0,1
22619,3D42BF661B71421,UMMS,LZIB,23:33,08:41,2020-06-25,260,0,1
22620,FCE0147FFA9540B,LJLJ,UMMS,05:06,14:15,2020-06-25,250,0,1
22621,D087DC91141C457,LJLJ,UMMS,17:06,02:17,2020-06-25,270,0,1
22622,93AE64DE109C401,UMMS,LEMD,07:52,17:58,2020-06-25,230,0,1
22623,203AFFE910E64B4,UMMS,LEMD,19:52,05:02,2020-06-25,240,0,1
22624,7EB9CB70EB9A480,EETN,UMMS,07:27,16:31,2020-06-25,270,0,1
22625,76CBFE092A96408,EETN,UMMS,15:27,00:27,2020-06-25,240,0,1
22626,6765224E9C6E450,EETN,UMMS,23:27,08:34,2020-06-25,270,0,1
22627,CF536B2F10A4492,LFPG,UMMS,11:08,21:21,2020-06-25,280,0,1
22628,A5105261706B40F,LFPG,UMMS,23:08,09:14,2020-06-25,260,0,1
22629,F6F34DB62E3F4EA,LGAV,UMMS,07:03,17:14,2020-06-25,280,0,1
22630,58341843F76D4AF,LGAV,UMMS,19:03,05:04,2020-06-25,270,0,1
22631,11CD6D157085468,EHAM,UMMS,01:55,11:08,2020-06-25,270,0,1
22632,3F2FB59F928B420,EHAM,UMMS,09:55,19:58,2020-06-25,290,0,1
22633,DFED0D8230B149F,EHAM,UMMS,17:55,03:07,2020-06-25,230,0,1
22634,4CA29481770C41C,LHBP,UMMS,00:00,09:00,2020-06-25,200,0,1
22635,106D5D4D9C54403,LHBP,UMMS,08:00,17:10,2020-06-25,250,0,1
22636,5F2529DFBDB2415,LHBP,UMMS,16:00,01:13,2020-06-25,240,0,1
22637,8DF95D23789B450,EIDW,UMMS,00:48,11:51,2020-06-25,200,0,1
22638,92158FBA9A18468,EIDW,UMMS,12:48,23:55,2020-06-25,280,0,1
22639,783F2AA2E498417,BIKF,UMMS,06:14,15:18,2020-06-25,250,0,1
22640,CDDDFE8F138A41C,BIKF,UMMS,14:14,23:18,2020-06-25,230,0,1
22641,D21276BB11A0470,BIKF,UMMS,22:14,07:18,2020-06-25,250,0,1
22642,165389697CFA40C,UMMS,EVRA,06:48,15:52,2020-06-25,260,0,1
22643,FB720B120F70416,EVRA,UMMS,04:40,13:46,2020-06-25,250,0,1
22644,47A0E6BBC2DA499,UMMS,EVRA,14:48,23:49,2020-06-25,220,0,1
22645,BB87B420E30B48C,EVRA,UMMS,12:40,21:42,2020-06-25,220,0,1
22646,50FD0CE37C3F41B,UMMS,EVRA,22:48,07:51,2020-06-25,230,0,1
22647,92D61E2AE4CD4C3,EVRA,UMMS,20:40,05:46,2020-06-25,230,0,1
22648,0B217705269A41D,LMML,UMMS,08:38,18:42,2020-06-25,270,0,1
22649,5A12D75CEBD8493,LMML,UMMS,20:38,06:49,2020-06-25,260,0,1
22650,7AF1A0BC1D51456,UMMS,EPMO,01:26,10:30,2020-06-25,210,0,1
22651,437004C96CA34BF,UMMS,EPMO,13:26,22:30,2020-06-25,210,0,1
22652,52B49E2880724A7,UMMS,EGLL,11:08,20:20,2020-06-25,270,0,1
22653,4AA405AD60B8479,EGLL,UMMS,04:28,13:37,2020-06-25,290,0,1
22654,986BCDC84A724F7,UMMS,EGLL,23:08,08:16,2020-06-25,200,0,1
22655,D82F1AFABA42454,EGLL,UMMS,16:28,01:28,2020-06-25,200,0,1
22656,B14C2998632547B,ESKN,UMMS,04:44,14:51,2020-06-25,260,0,1
22657,5E64E5D7EA4446F,ESKN,UMMS,16:44,02:56,2020-06-25,260,0,1
22658,E3BFE7D580C0472,LSZB,UMMS,02:02,12:03,2020-06-25,290,0,1
22659,D86F703BD53C4A1,LSZB,UMMS,14:02,00:04,2020-06-25,260,0,1
22660,27C97B831AA64F0,LKPR,LBSF,08:14,17:28,2020-06-25,260,0,1
22661,2096E482BEDC417,LKPR,LBSF,20:14,05:26,2020-06-25,270,0,1
22662,6B86D70BE6E04FB,LDZA,LBSF,09:13,18:13,2020-06-25,230,0,1
22663,186E0B573B084E1,LDZA,LBSF,21:13,06:27,2020-06-25,220,0,1
22664,EA4A833BAA174F7,EKCH,LBSF,00:35,10:40,2020-06-25,270,0,1
22665,47CABD48A96141C,EKCH,LBSF,08:35,18:43,2020-06-25,210,0,1
22666,D6675AF2113941A,EKCH,LBSF,16:35,02:47,2020-06-25,260,0,1
22667,03613656532E41F,LBSF,LJLJ,05:39,14:51,2020-06-25,200,0,1
22668,0F4C0271A88843B,LBSF,LJLJ,13:39,22:48,2020-06-25,240,0,1
22669,F06FA112A2DF414,LBSF,LJLJ,21:39,06:48,2020-06-25,270,0,1
22670,6897FFB9AD26439,LBSF,LEMD,10:06,20:13,2020-06-25,220,0,1
22671,42C3D07478B246C,LBSF,LEMD,22:06,08:19,2020-06-25,230,0,1
22672,5A68575736A9410,LBSF,EFHK,07:36,17:43,2020-06-25,230,0,1
22673,D295AA89A4A143C,LBSF,EFHK,19:36,05:49,2020-06-25,240,0,1
22674,92F039822E804C6,LBSF,LFPG,07:55,17:07,2020-06-25,220,0,1
22675,EC185C88D7A44C3,LBSF,LFPG,19:55,05:58,2020-06-25,220,0,1
22676,9E45403E86DA4CE,LBSF,LGAV,04:44,14:55,2020-06-25,240,0,1
22677,746C2B7E70B74D6,LBSF,LGAV,16:44,02:54,2020-06-25,210,0,1
22678,8B0409499CA24A4,EIDW,LBSF,01:01,12:03,2020-06-25,250,0,1
22679,051E9123F3724EE,EIDW,LBSF,13:01,00:03,2020-06-25,280,0,1
22680,E7F5620C0FFE43D,LBSF,LIRA,11:48,21:01,2020-06-25,290,0,1
22681,B39AF00AE79A443,LBSF,LIRA,23:48,09:54,2020-06-25,250,0,1
22682,C177B032521B41C,LBSF,LMML,04:38,14:51,2020-06-25,260,0,1
22683,BFD1E367930E4F6,LBSF,LMML,12:38,22:45,2020-06-25,240,0,1
22684,CB8D1F327954453,LBSF,LMML,20:38,06:44,2020-06-25,270,0,1
22685,E99E14EA86FE48D,LBSF,EPMO,07:21,16:22,2020-06-25,200,0,1
22686,5A79AAC641684B3,LBSF,EPMO,19:21,04:24,2020-06-25,200,0,1
22687,0114D2E9300B4B3,LBSF,LPPT,04:03,13:09,2020-06-25,270,0,1
22688,89E761A19B43423,LBSF,LPPT,16:03,01:08,2020-06-25,260,0,1
22689,087F4A4951134C3,LBSF,EGLL,05:13,14:20,2020-06-25,220,0,1
22690,D01DE709E42041A,LBSF,EGLL,17:13,02:17,2020-06-25,210,0,1
22691,04E0F9195A294D7,LBSF,ESKN,02:25,12:39,2020-06-25,210,0,1
22692,2C9015F62C65496,ESKN,LBSF,11:52,21:54,2020-06-25,200,0,1
22693,91E7ADA7CFF4465,LBSF,ESKN,14:25,00:34,2020-06-25,220,0,1
22694,F8A544BA260E4B8,ESKN,LBSF,23:52,09:04,2020-06-25,210,0,1
22695,FF6EC5B3DCDD459,EKCH,LKPR,05:06,15:15,2020-06-25,240,0,1
22696,1662BE55A9EE416,EKCH,LKPR,13:06,23:07,2020-06-25,250,0,1
22697,DBC21C6D15D2479,EKCH,LKPR,21:06,07:07,2020-06-25,290,0,1
22698,6FC8234D9B38456,LZIB,LKPR,06:33,15:35,2020-06-25,200,0,1
22699,D2114A7BB0B44F5,LZIB,LKPR,18:33,03:39,2020-06-25,230,0,1
22700,29A0D89D0FF3495,LEMD,LKPR,09:13,19:25,2020-06-25,240,0,1
22701,3C118EF7F4FB4D8,LEMD,LKPR,21:13,07:23,2020-06-25,200,0,1
22702,17D21073E04F4C1,EETN,LKPR,00:54,09:58,2020-06-25,290,0,1
22703,E68F72092CFE418,EETN,LKPR,12:54,21:54,2020-06-25,230,0,1
22704,C76F39242DFA4BB,LKPR,EFHK,01:52,11:58,2020-06-25,270,0,1
22705,69C7B969C140472,EFHK,LKPR,03:01,13:15,2020-06-25,280,0,1
22706,B588B52596004F0,LKPR,EFHK,09:52,19:01,2020-06-25,210,0,1
22707,DC83BF60EF7B453,EFHK,LKPR,11:01,21:02,2020-06-25,250,0,1
22708,AD9DEDE2DB17457,LKPR,EFHK,17:52,03:57,2020-06-25,240,0,1
22709,3773EA0EDEB74D5,EFHK,LKPR,19:01,05:10,2020-06-25,290,0,1
22710,3B09D08955184E8,LKPR,LGAV,00:16,10:27,2020-06-25,230,0,1
22711,590159E6AB584D6,LKPR,LGAV,08:16,18:19,2020-06-25,290,0,1
22712,4A801E9B1B2A475,LKPR,LGAV,16:16,02:20,2020-06-25,290,0,1
22713,6B9372AFDECD465,LKPR,EHAM,06:31,16:33,2020-06-25,280,0,1
22714,C64C611ABA854E4,LKPR,EHAM,18:31,04:36,2020-06-25,250,0,1
22715,E197E07E8743479,LHBP,LKPR,07:25,16:38,2020-06-25,260,0,1
22716,36CCED890499482,LHBP,LKPR,19:25,04:36,2020-06-25,260,0,1
22717,E9A311095B564E3,LKPR,EVRA,04:27,13:40,2020-06-25,240,0,1
22718,D78DEB00198A414,LKPR,EVRA,16:27,01:30,2020-06-25,220,0,1
22719,D6EAAE4A04934E8,LKPR,ELLX,06:38,16:47,2020-06-25,220,0,1
22720,D20C58B209D8406,ELLX,LKPR,05:23,15:31,2020-06-25,270,0,1
22721,16FE6F857CE6479,LKPR,ELLX,18:38,04:39,2020-06-25,290,0,1
22722,07EF04882B0545E,ELLX,LKPR,17:23,03:33,2020-06-25,280,0,1
22723,D04A6D657251456,LKPR,EPMO,00:38,09:48,2020-06-25,210,0,1
22724,9D0C5289728943B,LKPR,EPMO,08:38,17:42,2020-06-25,230,0,1
22725,1FFB40D8BE36488,LKPR,EPMO,16:38,01:50,2020-06-25,280,0,1
22726,A06388D73D68495,LKPR,ESKN,07:04,17:04,2020-06-25,290,0,1
22727,A48E2444E84E46E,LKPR,ESKN,19:04,05:05,2020-06-25,210,0,1
22728,B5290DBCBE31443,LKPR,LSZB,05:20,15:31,2020-06-25,230,0,1
22729,B79D42D3FC0B463,LKPR,LSZB,13:20,23:34,2020-06-25,240,0,1
22730,F41FBEFB511F4E9,LKPR,LSZB,21:20,07:34,2020-06-25,240,0,1
22731,990DAF80D1634CB,LDZA,EKCH,03:45,13:49,2020-06-25,210,0,1
22732,12926786EC754DA,LDZA,EKCH,11:45,21:54,2020-06-25,250,0,1
22733,DD14C9E4FE4B40E,LDZA,EKCH,19:45,05:49,2020-06-25,200,0,1
22734,4F33D0A25CB444C,LJLJ,LDZA,07:10,16:20,2020-06-25,230,0,1
22735,6D19F982402F4E2,LJLJ,LDZA,19:10,04:20,2020-06-25,220,0,1
22736,662458EC6B12410,LDZA,LEMD,10:24,20:31,2020-06-25,240,0,1
22737,2EE006661A3442F,LDZA,LEMD,22:24,08:37,2020-06-25,250,0,1
22738,78BF137A5A8A479,LDZA,EHAM,09:16,19:19,2020-06-25,230,0,1
22739,E5EA539C6DA44C2,EHAM,LDZA,07:36,17:45,2020-06-25,290,0,1
22740,E67C01E63AD044C,LDZA,EHAM,21:16,07:27,2020-06-25,280,0,1
22741,E1512AF2B2D842B,EHAM,LDZA,19:36,05:42,2020-06-25,230,0,1
22742,2C83374468034C9,LDZA,LHBP,11:54,20:01,2020-06-25,250,0,1
22743,B2F10CD00518415,LHBP,LDZA,06:59,15:13,2020-06-25,220,0,1
22744,7F139737FE41427,LDZA,LHBP,23:54,08:59,2020-06-25,200,0,1
22745,11A48799685A418,LHBP,LDZA,18:59,03:59,2020-06-25,280,0,1
22746,04AC404DD5EA45D,EIDW,LDZA,08:24,19:34,2020-06-25,250,0,1
22747,20D830B2EF574E6,EIDW,LDZA,20:24,07:38,2020-06-25,230,0,1
22748,6131B506094442E,BIKF,LDZA,04:46,13:52,2020-06-25,280,0,1
22749,02B4527A9CE042F,BIKF,LDZA,16:46,01:55,2020-06-25,240,0,1
22750,CC61368C5C52457,ELLX,LDZA,11:27,21:27,2020-06-25,210,0,1
22751,8511EA9F746F43C,ELLX,LDZA,23:27,09:31,2020-06-25,290,0,1
22752,7F5BCB3146B64EC,LDZA,LPPT,02:01,11:07,2020-06-25,200,0,1
22753,35AA09BAA6AD4A6,LDZA,LPPT,14:01,23:11,2020-06-25,210,0,1
22754,BCCD62643A464EC,EGLL,LDZA,03:12,12:14,2020-06-25,270,0,1
22755,16944043C54F409,EGLL,LDZA,11:12,20:13,2020-06-25,270,0,1
22756,39AEC425446442C,EGLL,LDZA,19:12,04:18,2020-06-25,200,0,1
22757,CB6C2118AED444C,LDZA,ESKN,06:28,16:32,2020-06-25,270,0,1
22758,ED2C99575B8146B,ESKN,LDZA,02:09,12:23,2020-06-25,290,0,1
22759,043A51049E72435,LDZA,ESKN,18:28,04:36,2020-06-25,230,0,1
22760,51F6D6B6ABAB415,ESKN,LDZA,14:09,00:20,2020-06-25,200,0,1
22761,796131655D524EC,EKCH,LJLJ,09:38,19:44,2020-06-25,280,0,1
22762,1F9C8A4FBB74471,LJLJ,EKCH,03:47,13:48,2020-06-25,280,0,1
22763,BB1F1EACFEF1459,EKCH,LJLJ,21:38,07:48,2020-06-25,260,0,1
22764,7405F7FA04B3427,LJLJ,EKCH,15:47,01:01,2020-06-25,280,0,1
22765,485E394F90C04EF,LEMD,EKCH,03:54,12:54,2020-06-25,290,0,1
22766,901C4CD85633482,LEMD,EKCH,15:54,00:04,2020-06-25,250,0,1
22767,9FA83AAAFB95447,EKCH,LFPG,08:29,17:32,2020-06-25,270,0,1
22768,D420F8E572DB49A,LFPG,EKCH,00:08,09:18,2020-06-25,230,0,1
22769,E6B2E5AA5B494FE,EKCH,LFPG,20:29,05:43,2020-06-25,280,0,1
22770,5A43FBB0C7DA415,LFPG,EKCH,12:08,21:15,2020-06-25,280,0,1
22771,7C709CE8A04B4E0,EKCH,LHBP,02:15,12:20,2020-06-25,240,0,1
22772,944CCEB4736540F,EKCH,LHBP,14:15,00:21,2020-06-25,220,0,1
22773,B75B5054A93C427,EKCH,BIKF,00:22,10:35,2020-06-25,270,0,1
22774,3FCA44C0850141B,BIKF,EKCH,05:07,15:07,2020-06-25,210,0,1
22775,6114DC0575384CE,EKCH,BIKF,08:22,18:26,2020-06-25,290,0,1
22776,19F6B301BBF4496,BIKF,EKCH,13:07,23:11,2020-06-25,260,0,1
22777,BF05AA557DFF402,EKCH,BIKF,16:22,02:29,2020-06-25,280,0,1
22778,4A9EBFCB4DF94E0,BIKF,EKCH,21:07,07:11,2020-06-25,270,0,1
22779,74A6D561E732434,LIRA,EKCH,04:06,13:06,2020-06-25,230,0,1
22780,12CDA1987F5349D,LIRA,EKCH,12:06,21:14,2020-06-25,290,0,1
22781,E3C30450664E471,LIRA,EKCH,20:06,05:07,2020-06-25,210,0,1
22782,CB6C8BA17C594E9,LMML,EKCH,03:51,12:01,2020-06-25,260,0,1
22783,D79A15DACC504DA,LMML,EKCH,15:51,00:57,2020-06-25,250,0,1
22784,ED22376855D44BD,EKCH,ENGM,07:26,16:39,2020-06-25,280,0,1
22785,C209F4BAFD6C41E,EKCH,ENGM,15:26,00:26,2020-06-25,270,0,1
22786,FC7F86830A27479,EKCH,ENGM,23:26,08:40,2020-06-25,270,0,1
22787,8D3604B342224B2,EKCH,EPMO,01:12,11:17,2020-06-25,280,0,1
22788,49ACBC5EE4D841B,EPMO,EKCH,05:41,15:41,2020-06-25,260,0,1
22789,9514B99D41C1452,EKCH,EPMO,09:12,19:17,2020-06-25,230,0,1
22790,4B1BE295CD39426,EPMO,EKCH,13:41,23:52,2020-06-25,220,0,1
22791,108AE8522A0D414,EKCH,EPMO,17:12,03:24,2020-06-25,220,0,1
22792,2B14E56332814F1,EPMO,EKCH,21:41,07:53,2020-06-25,290,0,1
22793,939E57E96EC94BD,EKCH,LPPT,03:53,13:06,2020-06-25,220,0,1
22794,C51E6EAE9494466,LPPT,EKCH,02:59,12:13,2020-06-25,200,0,1
22795,3202738F52F344C,EKCH,LPPT,11:53,21:07,2020-06-25,250,0,1
22796,BD3498E6182345C,LPPT,EKCH,10:59,20:03,2020-06-25,220,0,1
22797,25DAB5972FCE41E,EKCH,LPPT,19:53,05:03,2020-06-25,220,0,1
22798,CE7318E26BEE4F1,LPPT,EKCH,18:59,04:09,2020-06-25,230,0,1
22799,236821D65126464,EKCH,ESKN,07:07,16:13,2020-06-25,290,0,1
22800,ABB898F7D3FD462,EKCH,ESKN,19:07,04:20,2020-06-25,230,0,1
22801,53AFEFBBF777455,LJLJ,LZIB,09:31,18:38,2020-06-25,210,0,1
22802,25C0B79FE404430,LJLJ,LZIB,21:31,06:42,2020-06-25,210,0,1
22803,7846FFC1C240445,LEMD,LZIB,04:43,14:47,2020-06-25,250,0,1
22804,1F657A10501B40E,LEMD,LZIB,12:43,22:44,2020-06-25,270,0,1
22805,0D7E1258DD804B3,LEMD,LZIB,20:43,06:52,2020-06-25,200,0,1
22806,F58F3F168E884E5,LZIB,EETN,03:25,12:35,2020-06-25,200,0,1
22807,4EF5FFE43A074D7,EETN,LZIB,08:19,17:27,2020-06-25,240,0,1
22808,6857796C8436445,LZIB,EETN,15:25,00:36,2020-06-25,230,0,1
22809,C8C3910ED13B479,EETN,LZIB,20:19,05:21,2020-06-25,230,0,1
22810,EEAA545782C0422,LZIB,EHAM,09:29,19:30,2020-06-25,240,0,1
22811,CDE8AB9643F6402,LZIB,EHAM,21:29,07:34,2020-06-25,250,0,1
22812,AE83AC054BEE4E1,LHBP,LZIB,04:06,13:09,2020-06-25,260,0,1
22813,3D3109B986B84A2,LHBP,LZIB,16:06,01:15,2020-06-25,270,0,1
22814,59558FF1B0D4472,LZIB,EIDW,03:23,14:27,2020-06-25,250,0,1
22815,C09A564DAD59496,EIDW,LZIB,05:56,16:02,2020-06-25,290,0,1
22816,E82B5363898841E,LZIB,EIDW,11:23,22:36,2020-06-25,200,0,1
22817,77241CB3E7614C7,EIDW,LZIB,13:56,00:56,2020-06-25,230,0,1
22818,CAE31058618046A,LZIB,EIDW,19:23,06:31,2020-06-25,200,0,1
22819,6091C760F6E0441,EIDW,LZIB,21:56,08:58,2020-06-25,250,0,1
22820,A780EC66C8104B0,LZIB,BIKF,00:33,09:45,2020-06-25,260,0,1
22821,194EFD084470485,BIKF,LZIB,00:53,09:58,2020-06-25,270,0,1
22822,2C94C101AF744C9,LZIB,BIKF,12:33,21:35,2020-06-25,220,0,1
22823,1897F01F0FE94D1,BIKF,LZIB,12:53,21:03,2020-06-25,200,0,1
22824,4C97717CC93D418,LIRA,LZIB,04:46,14:00,2020-06-25,210,0,1
22825,50932045311C496,LIRA,LZIB,16:46,02:49,2020-06-25,210,0,1
22826,512E92F2E5AF491,LZIB,ELLX,03:03,13:12,2020-06-25,210,0,1
22827,0130C64EFEA44B0,LZIB,ELLX,11:03,21:06,2020-06-25,210,0,1
22828,BECBB932B5C0422,LZIB,ELLX,19:03,05:06,2020-06-25,200,0,1
22829,91993AE85A994BC,LZIB,LMML,10:38,20:40,2020-06-25,290,0,1
22830,78EED105E2B247E,LZIB,LMML,22:38,08:40,2020-06-25,200,0,1
22831,943D5E747A1C4F7,LGAV,LJLJ,06:09,16:12,2020-06-25,290,0,1
22832,5353BEBC7EA64E7,LGAV,LJLJ,18:09,04:16,2020-06-25,280,0,1
22833,48A8EF6388DD45D,LJLJ,EHAM,06:18,16:26,2020-06-25,200,0,1
22834,185D79FE032645D,LJLJ,EHAM,14:18,00:24,2020-06-25,250,0,1
22835,646FF2C6590E4E7,LJLJ,EHAM,22:18,08:31,2020-06-25,250,0,1
22836,5468A477FA3344F,BIKF,LJLJ,07:09,16:16,2020-06-25,200,0,1
22837,1098A99ED0BE4E3,BIKF,LJLJ,15:09,00:23,2020-06-25,260,0,1
22838,FF2810FE33C0437,BIKF,LJLJ,23:09,08:15,2020-06-25,220,0,1
22839,B159196FCA9B488,LJLJ,LMML,11:35,21:42,2020-06-25,260,0,1
22840,D64A15FAD29C46F,LMML,LJLJ,11:34,21:48,2020-06-25,270,0,1
22841,1BF03A3A9F564A0,LJLJ,LMML,23:35,09:35,2020-06-25,200,0,1
22842,D1A4B2F4CDAC48F,LMML,LJLJ,23:34,09:46,2020-06-25,270,0,1
22843,7FB5F7EAF02C417,LJLJ,ENGM,01:31,11:45,2020-06-25,250,0,1
22844,BDE743CC0ED94F5,LJLJ,ENGM,13:31,23:41,2020-06-25,200,0,1
22845,DDA2F5AE9AC1442,LJLJ,EPMO,00:08,09:18,2020-06-25,240,0,1
22846,22AB67EB04CB4EE,EPMO,LJLJ,10:28,19:42,2020-06-25,290,0,1
22847,D72A7C48617D428,LJLJ,EPMO,12:08,21:22,2020-06-25,270,0,1
22848,5BF3620F35B2424,EPMO,LJLJ,22:28,07:34,2020-06-25,220,0,1
22849,45A9EF6E4B6F44D,LJLJ,EGLL,01:41,10:46,2020-06-25,280,0,1
22850,F48C7596B6B041C,LJLJ,EGLL,13:41,22:47,2020-06-25,230,0,1
22851,C706FF050777476,ESKN,LJLJ,05:02,15:07,2020-06-25,230,0,1
22852,98A24987EE7F47F,ESKN,LJLJ,17:02,03:05,2020-06-25,260,0,1
22853,161952F737FD4EC,LJLJ,LSZB,10:39,20:52,2020-06-25,200,0,1
22854,E66763E4EA434ED,LSZB,LJLJ,07:56,17:56,2020-06-25,250,0,1
22855,EAD101F4874D45E,LJLJ,LSZB,22:39,08:41,2020-06-25,200,0,1
22856,3A1B289A3C414C4,LSZB,LJLJ,19:56,05:04,2020-06-25,230,0,1
22857,579F703DB8AD47B,LEMD,LFPG,07:37,16:49,2020-06-25,280,0,1
22858,C54EBF13E2D7413,LEMD,LFPG,19:37,04:49,2020-06-25,240,0,1
22859,AA85EF9A6AC2421,LGAV,LEMD,04:15,13:22,2020-06-25,210,0,1
22860,BA6FB233D03C4BD,LGAV,LEMD,16:15,01:17,2020-06-25,200,0,1
22861,7DE57A5B6BB4498,LEMD,EHAM,00:03,09:13,2020-06-25,250,0,1
22862,90234A255509426,EHAM,LEMD,07:41,16:47,2020-06-25,220,0,1
22863,F59C165C041443E,LEMD,EHAM,08:03,17:03,2020-06-25,270,0,1
22864,ABC32E70E731413,EHAM,LEMD,15:41,00:45,2020-06-25,290,0,1
22865,9DA97C588A6647E,LEMD,EHAM,16:03,01:12,2020-06-25,260,0,1
22866,D72CD5FEA8A34E9,EHAM,LEMD,23:41,08:51,2020-06-25,280,0,1
22867,1F5BC8329EBB437,EIDW,LEMD,01:11,11:23,2020-06-25,230,0,1
22868,EE77AAD7EC4640C,EIDW,LEMD,09:11,19:18,2020-06-25,260,0,1
22869,F57C627F3C3F47A,EIDW,LEMD,17:11,03:23,2020-06-25,200,0,1
22870,AC5B3FBA84FD4C8,BIKF,LEMD,07:13,17:19,2020-06-25,260,0,1
22871,10CBF92649E74E6,BIKF,LEMD,15:13,01:25,2020-06-25,270,0,1
22872,BEAAE4AEE34C4A2,BIKF,LEMD,23:13,09:24,2020-06-25,280,0,1
22873,F9C9D9CE320B444,EVRA,LEMD,03:59,13:13,2020-06-25,210,0,1
22874,9426E0425DDB487,EVRA,LEMD,15:59,01:00,2020-06-25,270,0,1
22875,C310C11E12A64D6,ELLX,LEMD,00:18,09:30,2020-06-25,280,0,1
22876,B357FC7266F14CD,ELLX,LEMD,12:18,21:19,2020-06-25,270,0,1
22877,720173812BC1442,LMML,LEMD,01:37,10:45,2020-06-25,230,0,1
22878,EC98B5C8A4094D3,LMML,LEMD,13:37,22:39,2020-06-25,220,0,1
22879,92F75B5AEB5E4D6,LEMD,LSZB,08:08,17:15,2020-06-25,240,0,1
22880,BB18B98471FC40A,LEMD,LSZB,20:08,05:16,2020-06-25,210,0,1
22881,069AB0A1FB414CB,EETN,LGAV,02:00,12:04,2020-06-25,260,0,1
22882,69CB651FED6E46C,LGAV,EETN,06:26,16:37,2020-06-25,210,0,1
22883,53C8089570DE440,EETN,LGAV,10:00,20:11,2020-06-25,230,0,1
22884,ECAB4E67CD96487,LGAV,EETN,14:26,00:39,2020-06-25,200,0,1
22885,A0F336E3421C48E,EETN,LGAV,18:00,04:01,2020-06-25,210,0,1
22886,53E7DB8168254EA,LGAV,EETN,22:26,08:35,2020-06-25,280,0,1
22887,097E88E85A0E491,EETN,EHAM,04:09,14:13,2020-06-25,250,0,1
22888,B936C81B2063442,EETN,EHAM,16:09,02:20,2020-06-25,250,0,1
22889,BDBD54A5CABB45D,LHBP,EETN,00:33,09:45,2020-06-25,230,0,1
22890,9086A3892AD8474,LHBP,EETN,08:33,17:36,2020-06-25,200,0,1
22891,F0F61FF5EE83496,LHBP,EETN,16:33,01:46,2020-06-25,220,0,1
22892,A79C08FF0A444BD,EETN,EIDW,03:29,14:29,2020-06-25,240,0,1
22893,F3DCF1989A4C4A1,EIDW,EETN,03:15,14:22,2020-06-25,230,0,1
22894,E6CF987DDFBF45D,EETN,EIDW,11:29,22:33,2020-06-25,200,0,1
22895,6FE3EBDCE156424,EIDW,EETN,11:15,22:20,2020-06-25,260,0,1
22896,C70AF9EB9C6A474,EETN,EIDW,19:29,06:32,2020-06-25,260,0,1
22897,DD4A934FA347458,EIDW,EETN,19:15,06:24,2020-06-25,260,0,1
22898,630166BAFCC24AF,EETN,LIRA,00:43,10:43,2020-06-25,290,0,1
22899,53F8F13FE10E46D,EETN,LIRA,12:43,22:45,2020-06-25,290,0,1
22900,64674EA59CF747E,ENGM,EETN,00:55,10:56,2020-06-25,260,0,1
22901,A5E7C7ECB1E54B7,ENGM,EETN,08:55,18:04,2020-06-25,200,0,1
22902,136C7723C7ED45E,ENGM,EETN,16:55,02:09,2020-06-25,210,0,1
22903,C24493E69FFE44E,EETN,EPMO,10:11,19:22,2020-06-25,290,0,1
22904,342A0B09218F470,EETN,EPMO,22:11,07:25,2020-06-25,200,0,1
22905,4F837936D1C947A,EETN,EGLL,07:09,16:18,2020-06-25,270,0,1
22906,547FC0ADC1A34BE,EGLL,EETN,06:24,15:26,2020-06-25,290,0,1
22907,D722A77A2CFA4DF,EETN,EGLL,15:09,00:14,2020-06-25,230,0,1
22908,1875E024483D485,EGLL,EETN,14:24,23:24,2020-06-25,240,0,1
22909,0F3CE2608270475,EETN,EGLL,23:09,08:12,2020-06-25,200,0,1
22910,9106432C2C034B4,EGLL,EETN,22:24,07:35,2020-06-25,220,0,1
22911,5F52ACD7B2C9419,EETN,ESKN,00:44,10:55,2020-06-25,220,0,1
22912,DCF6B404EB6A49B,ESKN,EETN,05:12,15:13,2020-06-25,280,0,1
